G701K        G140KR103502GF6209093556745200009894.00000200000020250910000000001978800000.000000002.82800000009855.0000009896.0000009855.00000002.875000000002.826000000002.875000000000041000000000000040534700000.0002025091100009895.0000009894.00000000002000000000000003000000000002.827000000002.82800000009896.0000009893.00000000005000000000000005000000000002.826000000002.82900000009897.0000009892.00000000008000000000000002000000000002.824000000002.83000000009898.0000009890.00000000007000000000000001000000000002.823000000002.83300000009899.0000009889.00000000003000000000000001000000000002.822000000002.834000000000049000000000000064000000?
G701K        G140KR103502GF6209093637293400009894.00000200000020250910000000001978800000.000000002.82800000009855.0000009896.0000009855.00000002.875000000002.826000000002.875000000000043000000000000042513500000.0002025091100009895.0000009894.00000000002000000000000001000000000002.827000000002.82800000009896.0000009893.00000000005000000000000005000000000002.826000000002.82900000009897.0000009892.00000000008000000000000002000000000002.824000000002.83000000009898.0000009890.00000000007000000000000001000000000002.823000000002.83300000009899.0000009889.00000000003000000000000001000000000002.822000000002.834000000000049000000000000062000000?
G701K        G140KR103502GF6209094305219900009894.00000100000020250910000000000989400000.000000002.82800000009855.0000009896.0000009855.00000002.875000000002.826000000002.875000000000044000000000000043502900000.0002025091100009895.0000009893.00000000002000000000000005000000000002.827000000002.82900000009896.0000009892.00000000005000000000000001000000000002.826000000002.83000000009897.0000009891.00000000003000000000000001000000000002.824000000002.83200000009898.0000009890.00000000003000000000000001000000000002.823000000002.83300000009899.0000009889.00000000002000000000000001000000000002.822000000002.834000000000039000000000000061000000?
G701K        G140KR103502GF6209113785604100009895.00000100000020250910000000000989500000.000000002.82700000009855.0000009896.0000009855.00000002.875000000002.826000000002.875000000000045000000000000044492400000.0002025091100009896.0000009894.00000000007000000000000001000000000002.826000000002.82800000009897.0000009893.00000000001000000000000005000000000002.824000000002.82900000009898.0000009892.00000000003000000000000001000000000002.823000000002.83000000009899.0000009891.00000000004000000000000001000000000002.822000000002.83200000009900.0000009890.00000000006000000000000001000000000002.821000000002.833000000000039000000000000064000000?
G701K        G140KR103501GF6309123137795800010011.00000100000020250910000000001001100000.000000002.42300000010011.0000010011.0000010011.00000002.423000000002.423000000002.423000000000001000000000000001001100000.0002025091100010014.0000010009.00000000005000000000000009000000000002.412000000002.43100000010014.5000010008.50000000010000000000000014000000000002.410000000002.43200000010015.5000010008.00000000010000000000000004000000000002.406000000002.43400000010017.0000010007.50000000010000000000000007000000000002.400000000002.43600000010030.0000010007.00000000020000000000000004000000000002.351000000002.438000000000087000000000000072000000?
G701K        G140KR103502GF6209125525598700009896.00000500000020250910000000004948000000.000000002.82600000009855.0000009896.0000009855.00000002.875000000002.826000000002.875000000000057000000000000056367600000.0002025091100009898.0000009894.00000000002000000000000001000000000002.823000000002.82800000009899.0000009893.00000000005000000000000005000000000002.822000000002.82900000009900.0000009892.00000000004000000000000002000000000002.821000000002.83000000009901.0000009891.00000000018000000000000002000000000002.820000000002.83200000009902.0000009889.00000000004000000000000001000000000002.818000000002.834000000000052000000000000074000000?
G701K        G140KR103501GF6309130081862200010011.00000100000020250910000000001001100000.000000002.42300000010011.0000010011.0000010011.00000002.423000000002.423000000002.423000000000002000000000000002002200000.0002025091100010011.5000010009.00000000003000000000000008000000000002.421000000002.43100000010012.0000010008.50000000003000000000000014000000000002.419000000002.43200000010013.0000010008.00000000001000000000000004000000000002.415000000002.43400000010014.0000010007.50000000005000000000000007000000000002.412000000002.43600000010014.5000010007.00000000010000000000000004000000000002.410000000002.438000000000094000000000000071000000?
G701K        G140KR103502GF9609133051974700009750.00000100000020250910000000000975000000.000000002.74800000009746.0000009764.0000009746.00000002.750000000002.741000000002.750000000000007000000000000006828200000.0002025091100009755.0000009749.00000000002000000000000002000000000002.745000000002.74800000009756.0000009747.00000000003000000000000003000000000002.745000000002.74900000009758.0000009746.00000000002000000000000006000000000002.744000000002.75000000009759.0000009745.00000000001000000000000004000000000002.743000000002.75000000009760.0000009744.00000000009000000000000002000000000002.743000000002.751000000000086000000000000149000000?
G701K        G140KR103502GF9609133141366200009749.00000100000020250910000000000974900000.000000002.74800000009746.0000009764.0000009746.00000002.750000000002.741000000002.750000000000009000000000000008778000000.0002025091100009748.0000009747.00000000001000000000000003000000000002.749000000002.74900000009755.0000009746.00000000002000000000000006000000000002.745000000002.75000000009756.0000009745.00000000003000000000000004000000000002.745000000002.75000000009758.0000009744.00000000002000000000000002000000000002.744000000002.75100000009759.0000009743.00000000001000000000000004000000000002.743000000002.751000000000087000000000000147000000?
G701K        G140KR103502GF6209133338787800009894.00000100000020250910000000000989400000.000000002.82800000009855.0000009896.0000009855.00000002.875000000002.826000000002.875000000000058000000000000057357000000.0002025091100009895.0000009893.00000000001000000000000005000000000002.827000000002.82900000009896.0000009892.00000000002000000000000001000000000002.826000000002.83000000009897.0000009891.00000000007000000000000002000000000002.824000000002.83200000009898.0000009889.00000000008000000000000001000000000002.823000000002.83400000009899.0000009888.00000000002000000000000003000000000002.822000000002.835000000000069000000000000073000000?
